replica_id,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,ra_deg,dec_deg
69,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
70,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
71,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
72,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
73,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
74,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
75,-576529407.585061,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
76,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
77,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
78,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
79,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
80,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
81,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
82,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
83,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
84,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
85,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
86,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
87,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
88,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
89,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
90,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
91,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
92,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
93,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
94,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
95,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
96,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
97,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
98,-576529407.585045,461412197.943092,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
99,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
100,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
101,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
102,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
103,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
104,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
105,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
106,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
107,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
108,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
109,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
110,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
111,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
112,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
113,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
114,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
115,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
116,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
117,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
118,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
119,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
120,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
121,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
122,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
123,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
124,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
125,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
126,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
127,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
128,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
129,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
130,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
131,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
132,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
133,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
134,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
135,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
136,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
137,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
138,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
139,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
140,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
141,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
142,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
143,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
144,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
145,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
146,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
147,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
148,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
149,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
150,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
151,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
152,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
153,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
154,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
155,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
156,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
157,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
158,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
159,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
160,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
161,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
162,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
163,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
164,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
165,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
166,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
167,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
168,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
169,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
170,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
171,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
172,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
173,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
174,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
175,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
176,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
177,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
178,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
179,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
180,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
181,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
182,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
183,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
184,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
185,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
186,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
187,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
188,-576529407.585061,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
189,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
190,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
191,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
192,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
193,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
194,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
195,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
196,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
197,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
198,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
199,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
200,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
201,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
202,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
203,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
204,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
205,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
206,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
207,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
208,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
209,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
210,-576529407.585062,461412197.943103,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
211,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
212,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
213,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
214,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
215,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
216,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
217,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
218,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
219,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
220,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
221,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
222,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
223,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
224,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
225,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
226,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
227,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
228,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
229,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
230,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
231,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
232,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
233,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
234,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
235,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
236,-576529407.585050,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
237,-576529407.585045,461412197.943092,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
238,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
239,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
240,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
241,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
242,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
243,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
244,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
245,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
246,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
247,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
248,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
249,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
250,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
251,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
252,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
253,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
254,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
255,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
256,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
257,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
258,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
259,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
260,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
261,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
262,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
263,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
264,-576529407.585058,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
265,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
266,-576529407.585047,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
267,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
268,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
269,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
270,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
271,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
272,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
273,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
274,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
275,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
276,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
277,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
278,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
279,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
280,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
281,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
282,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
283,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
284,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
285,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
286,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
287,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
288,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
289,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
290,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
291,-576529407.585053,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
292,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
293,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
294,-576529407.585047,461412197.943093,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
295,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
296,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
297,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
298,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
299,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
300,-576529407.585060,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
301,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
302,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
303,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
304,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
305,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
306,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
307,-576529407.585048,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
308,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
309,-576529407.585052,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
310,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
311,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
312,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
313,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
314,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
315,-576529407.585055,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
316,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
317,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
318,-576529407.585055,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
319,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
320,-576529407.585059,461412197.943101,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
321,-576529407.585060,461412197.943102,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
322,-576529407.585049,461412197.943094,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
323,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
324,-576529407.585054,461412197.943098,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
325,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
326,-576529407.585041,461412197.943090,378324639.315427,13.907903,-54.401208,-31.346580,131.130432,30.903548
327,-576529407.585049,461412197.943095,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
328,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
329,-576529407.585053,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
330,-576529407.585058,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
331,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
332,-576529407.585056,461412197.943099,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
333,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
334,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
335,-576529407.585050,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
336,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
337,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
338,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
339,-576529407.585057,461412197.943100,378324639.315429,13.907903,-54.401208,-31.346580,131.130432,30.903548
340,-576529407.585052,461412197.943097,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
341,-576529407.585051,461412197.943096,378324639.315428,13.907903,-54.401208,-31.346580,131.130432,30.903548
